  "PINCODE,C,6","CITY,C,25","STATE,C,15","REGION,C,10","NEWZONE,C,8"
400019,MUMBAI,MAHARASHTRA,WEST1,A
400020,MUMBAI,MAHARASHTRA,WEST1,A
400021,MUMBAI,MAHARASHTRA,WEST1,A
400022,MUMBAI,MAHARASHTRA,WEST1,A
400023,MUMBAI,MAHARASHTRA,WEST1,A
400024,MUMBAI,MAHARASHTRA,WEST1,A
400025,MUMBAI,MAHARASHTRA,WEST1,A
400026,MUMBAI,MAHARASHTRA,WEST1,A
400027,MUMBAI,MAHARASHTRA,WEST1,A
400028,MUMBAI,MAHARASHTRA,WEST1,A
400029,MUMBAI,MAHARASHTRA,WEST1,A
400030,MUMBAI,MAHARASHTRA,WEST1,A
400031,MUMBAI,MAHARASHTRA,WEST1,A
400032,MUMBAI,MAHARASHTRA,WEST1,A
400033,MUMBAI,MAHARASHTRA,WEST1,A
400034,MUMBAI,MAHARASHTRA,WEST1,A
400035,MUMBAI,MAHARASHTRA,WEST1,A
400036,MUMBAI,MAHARASHTRA,WEST1,A
400037,MUMBAI,MAHARASHTRA,WEST1,A
400038,MUMBAI,MAHARASHTRA,WEST1,A
400039,MUMBAI,MAHARASHTRA,WEST1,A
400042,MUMBAI,MAHARASHTRA,WEST1,A
400043,MUMBAI,MAHARASHTRA,WEST1,A
400049,MUMBAI,MAHARASHTRA,WEST1,A
400050,MUMBAI,MAHARASHTRA,WEST1,A
400051,MUMBAI,MAHARASHTRA,WEST1,A
400052,MUMBAI,MAHARASHTRA,WEST1,A
400053,MUMBAI,MAHARASHTRA,WEST1,A
400054,MUMBAI,MAHARASHTRA,WEST1,A
400055,MUMBAI,MAHARASHTRA,WEST1,A
400056,MUMBAI,MAHARASHTRA,WEST1,A
400057,MUMBAI,MAHARASHTRA,WEST1,A
400058,MUMBAI,MAHARASHTRA,WEST1,A
400059,MUMBAI,MAHARASHTRA,WEST1,A
400060,MUMBAI,MAHARASHTRA,WEST1,A
400061,MUMBAI,MAHARASHTRA,WEST1,A
400062,MUMBAI,MAHARASHTRA,WEST1,A
400063,MUMBAI,MAHARASHTRA,WEST1,A
400064,MUMBAI,MAHARASHTRA,WEST1,A
400065,MUMBAI,MAHARASHTRA,WEST1,A
400066,MUMBAI,MAHARASHTRA,WEST1,A
400067,MUMBAI,MAHARASHTRA,WEST1,A
400068,MUMBAI,MAHARASHTRA,WEST1,A
400069,MUMBAI,MAHARASHTRA,WEST1,A
400070,MUMBAI,MAHARASHTRA,WEST1,A
400071,MUMBAI,MAHARASHTRA,WEST1,A
400072,MUMBAI,MAHARASHTRA,WEST1,A
400074,MUMBAI,MAHARASHTRA,WEST1,A
400075,MUMBAI,MAHARASHTRA,WEST1,A
400076,MUMBAI,MAHARASHTRA,WEST1,A
400077,MUMBAI,MAHARASHTRA,WEST1,A
400078,MUMBAI,MAHARASHTRA,WEST1,A
400079,MUMBAI,MAHARASHTRA,WEST1,A
400080,MUMBAI,MAHARASHTRA,WEST1,A
400081,MUMBAI,MAHARASHTRA,WEST1,A
400082,MUMBAI,MAHARASHTRA,WEST1,A
400083,MUMBAI,MAHARASHTRA,WEST1,A
400085,MUMBAI,MAHARASHTRA,WEST1,A
400086,MUMBAI,MAHARASHTRA,WEST1,A
400087,MUMBAI,MAHARASHTRA,WEST1,A
400088,MUMBAI,MAHARASHTRA,WEST1,A
400089,MUMBAI,MAHARASHTRA,WEST1,A
400090,MUMBAI,MAHARASHTRA,WEST1,A
400091,MUMBAI,MAHARASHTRA,WEST1,A
400092,MUMBAI,MAHARASHTRA,WEST1,A
400093,MUMBAI,MAHARASHTRA,WEST1,A
400094,MUMBAI,MAHARASHTRA,WEST1,A
400095,MUMBAI,MAHARASHTRA,WEST1,A
400096,MUMBAI,MAHARASHTRA,WEST1,A
400097,MUMBAI,MAHARASHTRA,WEST1,A
400098,MUMBAI,MAHARASHTRA,WEST1,A
400099,MUMBAI,MAHARASHTRA,WEST1,A
400101,MUMBAI,MAHARASHTRA,WEST1,A
400102,MUMBAI,MAHARASHTRA,WEST1,A
400103,MUMBAI,MAHARASHTRA,WEST1,A
400104,MUMBAI,MAHARASHTRA,WEST1,A
400601,THANE (W),MAHARASHTRA,WEST1,A
400602,THANE (W),MAHARASHTRA,WEST1,A
400603,THANE (W),MAHARASHTRA,WEST1,A
400604,THANE (W),MAHARASHTRA,WEST1,A
400605,THANE (W),MAHARASHTRA,WEST1,A
400606,THANE (W),MAHARASHTRA,WEST1,A
400607,THANE (W),MAHARASHTRA,WEST1,A
400608,THANE (W),MAHARASHTRA,WEST1,A
400609,THANE (W),MAHARASHTRA,WEST1,A
400610,THANE (W),MAHARASHTRA,WEST1,A
400611,THANE (W),MAHARASHTRA,WEST1,A
400614,NAVIMUMBAI,MAHARASHTRA,WEST1,A
400615,THANE (W),MAHARASHTRA,WEST1,A
400701,NAVI MUMBAI,MAHARASHTRA,WEST1,A
400702,NAVIMUMBAI,MAHARASHTRA,WEST1,B
400703,NAVI MUMBAI,MAHARASHTRA,WEST1,A
400704,NAVIMUMBAI,MAHARASHTRA,WEST1,B
400705,NAVI MUMBAI,MAHARASHTRA,WEST1,A
400706,NAVIMUMBAI,MAHARASHTRA,WEST1,A
400707,NAVIMUMBAI,MAHARASHTRA,WEST1,B
400708,NAVI MUMBAI,MAHARASHTRA,WEST1,A
400709,NAVI MUMBAI,MAHARASHTRA,WEST1,A
400710,NAVI MUMBAI,MAHARASHTRA,WEST1,A
401101,MUMBAI,MAHARASHTRA,WEST1,A
401104,MUMBAI,MAHARASHTRA,WEST1,A
401105,MUMBAI,MAHARASHTRA,WEST1,A
401107,MUMBAI,MAHARASHTRA,WEST1,A
401201,VASAI (E),MAHARASHTRA,WEST1,A
401202,VASAI (E),MAHARASHTRA,WEST1,A
401203,VASAI (E),MAHARASHTRA,WEST1,A
401205,VASAI (E),MAHARASHTRA,WEST1,A
401207,VASAI (E),MAHARASHTRA,WEST1,A
401208,VASAI (E),MAHARASHTRA,WEST1,A
401209,VASAI (E),MAHARASHTRA,WEST1,A
401210,VASAI (E),MAHARASHTRA,WEST1,A
401302,VASAI (E),MAHARASHTRA,WEST1,A
401303,VASAI (E),MAHARASHTRA,WEST1,A
401501,TARAPUR,MAHARASHTRA,WEST1,B
401502,TARAPUR,MAHARASHTRA,WEST1,B
401503,TARAPUR,MAHARASHTRA,WEST1,B
401506,TARAPUR,MAHARASHTRA,WEST1,B
402104,PEN,MAHARASHTRA,WEST1,C
402106,"PEN, DIST.RAIGADH",MAHARASHTRA,WEST1,C
402107,"PEN, DIST.RAIGADH",MAHARASHTRA,WEST1,C
402109,"PEN, DIST. RAIGADH",MAHARASHTRA,WEST1,C
402201,"PEN, DIST.RAIGADH",MAHARASHTRA,WEST1,C
402304,"PEN, DIST. RAIGADH",MAHARASHTRA,WEST1,C
402309,PEN,MAHARASHTRA,WEST1,C
403001,PANAJI,GOA,WEST1,B
403002,PANAJI,GOA,WEST1,B
403003,PANAJI,GOA,WEST1,B
403004,PANAJI,GOA,WEST1,B
403005,PANAJI,GOA,WEST1,B
403006,PANAJI,GOA,WEST1,B
403101,PANAJI,GOA,WEST1,B
403104,PANAJI,GOA,WEST1,B
403109,PANAJI,GOA,WEST1,B
403110,PANAJI,GOA,WEST1,B
403114,PANAJI,GOA,WEST1,B
403115,PANAJI,GOA,WEST1,B
403201,PANAJI,GOA,WEST1,B
403202,PANAJI,GOA,WEST1,B
403203,PANAJI,GOA,WEST1,B
403206,PANAJI,GOA,WEST1,B
403401,SALCETE,GOA,WEST1,B
403402,PANAJI,GOA,WEST1,B
403404,PANAJI,GOA,WEST1,B
403405,SALCETE,GOA,WEST1,B
403406,SALCETE,GOA,WEST1,B
403407,SALCETE,GOA,WEST1,B
403409,SALCETE,GOA,WEST1,B
403501,PANAJI,GOA,WEST1,B
403507,PANAJI,GOA,WEST1,B
403509,PANAJI,GOA,WEST1,B
403510,PANAJI,GOA,WEST1,B
403511,PANAJI,GOA,WEST1,B
403513,PANAJI,GOA,WEST1,B
403514,PANAJI,GOA,WEST1,B
403515,PANAJI,GOA,WEST1,B
403516,PANAJI,GOA,WEST1,B
403518,PANAJI,GOA,WEST1,B
403519,PANAJI,GOA,WEST1,B
403521,PANAJI,GOA,WEST1,B
403526,PANAJI,GOA,WEST1,B
403601,SALCETE,GOA,WEST1,B
403602,SALCETE,GOA,WEST1,B
403604,SALCETE,GOA,WEST1,B
403703,SALCETE,GOA,WEST1,B
403704,SALCETE,GOA,WEST1,B
403705,SALCETE,GOA,WEST1,B
403706,SALCETE,GOA,WEST1,B
403707,SALCETE,GOA,WEST1,B
403708,SALCETE,GOA,WEST1,B
403710,SALCETE,GOA,WEST1,B
403711,SALCETE,GOA,WEST1,B
403712,SALCETE,GOA,WEST1,B
403713,SALCETE,GOA,WEST1,B
403714,SALCETE,GOA,WEST1,B
403716,SALCETE,GOA,WEST1,B
403717,SALCETE,GOA,WEST1,B
403720,SALCETE,GOA,WEST1,B
403721,SALCETE,GOA,WEST1,B
403722,SALCETE,GOA,WEST1,B
403726,SALCETE,GOA,WEST1,B
403731,SALCETE,GOA,WEST1,B
403801,SALCETE,GOA,WEST1,B
403802,SALCETE,GOA,WEST1,B
403803,SALCETE,GOA,WEST1,B
403804,SALCETE,GOA,WEST1,B
403806,SALCETE,GOA,WEST1,B
410202,PATALGANGA,MAHARASHTRA,WEST1,C
410203,PATALGANGA,MAHARASHTRA,WEST1,C
410206,NAVI MUMBAI,MAHARASHTRA,WEST1,A
410207,PATALGANGA,MAHARASHTRA,WEST1,C
410208,NAVI MUMBAI,MAHARASHTRA,WEST1,A
410209,NAVI MUMBAI,MAHARASHTRA,WEST1,A
410210,NAVI MUMBAI,MAHARASHTRA,WEST1,A
410216,PATALGANGA,MAHARASHTRA,WEST1,C
410217,NAVI MUMBAI,MAHARASHTRA,WEST1,A
410218,NAVI MUMBAI,MAHARASHTRA,WEST1,A
410220,PATALGANGA,MAHARASHTRA,WEST1,C
410301,TALAGAON DADHADE,MAHARASHTRA,WEST1,C
410302,TALAGAON DADHADE,MAHARASHTRA,WEST1,C
410401,TALAGAON DADHADE,MAHARASHTRA,WEST1,C
410402,TALAGAON DADHADE,MAHARASHTRA,WEST1,C
410403,TALAGAON DADHADE,MAHARASHTRA,WEST1,C
410501,CHAKAN,MAHARASHTRA,WEST1,C
410505,CHAKAN,MAHARASHTRA,WEST1,C
410506,TALAGAON DADHADE,MAHARASHTRA,WEST1,C
410507,TALAGAON DADHADE,MAHARASHTRA,WEST1,C
410613,NAVI MUMBAI,MAHARASHTRA,WEST1,A
411001,PUNE,MAHARASHTRA,WEST1,A
411002,PUNE,MAHARASHTRA,WEST1,A
411003,PUNE,MAHARASHTRA,WEST1,A
411004,PUNE,MAHARASHTRA,WEST1,A
411005,PUNE,MAHARASHTRA,WEST1,A
411006,PUNE,MAHARASHTRA,WEST1,A
411007,PUNE,MAHARASHTRA,WEST1,A
411008,PUNE,MAHARASHTRA,WEST1,A
411009,PUNE,MAHARASHTRA,WEST1,A
411010,PUNE,MAHARASHTRA,WEST1,A
411011,PUNE,MAHARASHTRA,WEST1,A
411012,PUNE,MAHARASHTRA,WEST1,A
411013,PUNE,MAHARASHTRA,WEST1,A
411014,PUNE,MAHARASHTRA,WEST1,A
411015,PUNE,MAHARASHTRA,WEST1,A
411016,PUNE,MAHARASHTRA,WEST1,A
411017,PUNE,MAHARASHTRA,WEST1,A
411018,PUNE,MAHARASHTRA,WEST1,A
411019,PUNE,MAHARASHTRA,WEST1,A
411020,PUNE,MAHARASHTRA,WEST1,A
411021,PUNE,MAHARASHTRA,WEST1,A
411022,PUNE,MAHARASHTRA,WEST1,A
411023,PUNE,MAHARASHTRA,WEST1,A
411024,PUNE,MAHARASHTRA,WEST1,A
411025,PUNE,MAHARASHTRA,WEST1,A
411026,PUNE,MAHARASHTRA,WEST1,A
411027,PUNE,MAHARASHTRA,WEST1,A
411028,PUNE,MAHARASHTRA,WEST1,A
411029,PUNE,MAHARASHTRA,WEST1,A
411030,PUNE,MAHARASHTRA,WEST1,A
411031,PUNE,MAHARASHTRA,WEST1,A
411032,PUNE,MAHARASHTRA,WEST1,A
411033,PUNE,MAHARASHTRA,WEST1,A
411034,PUNE,MAHARASHTRA,WEST1,A
411035,PUNE,MAHARASHTRA,WEST1,A
411036,PUNE,MAHARASHTRA,WEST1,A
411037,PUNE,MAHARASHTRA,WEST1,A
411038,PUNE,MAHARASHTRA,WEST1,A
411039,PUNE,MAHARASHTRA,WEST1,A
411040,PUNE,MAHARASHTRA,WEST1,A
411041,PUNE,MAHARASHTRA,WEST1,A
411042,PUNE,MAHARASHTRA,WEST1,A
411043,PUNE,MAHARASHTRA,WEST1,A
411044,PUNE,MAHARASHTRA,WEST1,A
411045,PUNE,MAHARASHTRA,WEST1,A
411046,PUNE,MAHARASHTRA,WEST1,A
411047,PUNE,MAHARASHTRA,WEST1,A
411048,PUNE,MAHARASHTRA,WEST1,A
411051,PUNE,MAHARASHTRA,WEST1,A
411052,PUNE,MAHARASHTRA,WEST1,A
411053,PUNE,MAHARASHTRA,WEST1,A
411057,PUNE,MAHARASHTRA,WEST1,A
411058,PUNE,MAHARASHTRA,WEST1,A
411060,PUNE,MAHARASHTRA,WEST1,A
411061,PUNE,MAHARASHTRA,WEST1,A
411062,CHAKAN,MAHARASHTRA,WEST1,C
411111,DIST. PUNE,MAHARASHTRA,WEST1,A
411201,PUNE,MAHARASHTRA,WEST1,A
412101,TALAGAON DADHADE,MAHARASHTRA,WEST1,C
412105,CHAKAN,MAHARASHTRA,WEST1,C
412106,TALAGAON DADHADE,MAHARASHTRA,WEST1,C
412109,TALAGAON DADHADE,MAHARASHTRA,WEST1,C
412111,PUNE,MAHARASHTRA,WEST1,A
412113,TALAGAON DADHADE,MAHARASHTRA,WEST1,C
412205,PUNE,MAHARASHTRA,WEST1,B
412206,PUNE,MAHARASHTRA,WEST1,B
412207,SANASWADI,MAHARASHTRA,WEST1,C
412208,SANASWADI,MAHARASHTRA,WEST1,C
412209,SANASWADI,MAHARASHTRA,WEST1,C
412213,PUNE,MAHARASHTRA,WEST1,B
412215,CHAKAN,MAHARASHTRA,WEST1,C
412216,SANASWADI,MAHARASHTRA,WEST1,C
412220,SANASWADI,MAHARASHTRA,WEST1,C
412303,BARAMATI,MAHARASHTRA,WEST1,C
412307,PUNE,MAHARASHTRA,WEST1,B
412308,PUNE,MAHARASHTRA,WEST1,A
412801,SATARA,MAHARASHTRA,WEST1,C
412803,SATARA,MAHARASHTRA,WEST1,C
412806,SATARA,MAHARASHTRA,WEST1,C
413001,SOLAPUR,MAHARASHTRA,WEST1,C
413002,SOLAPUR,MAHARASHTRA,WEST1,C
413003,SOLAPUR,MAHARASHTRA,WEST1,C
413004,SOLAPUR,MAHARASHTRA,WEST1,C
413005,SOLAPUR,MAHARASHTRA,WEST1,C
413006,SOLAPUR,MAHARASHTRA,WEST1,C
413007,SOLAPUR,MAHARASHTRA,WEST1,C
413102,BARAMATI,MAHARASHTRA,WEST1,C
413105,KURKUMBH,MAHARASHTRA,WEST1,C
413501,LATUR,MAHARASHTRA,WEST1,C
413512,LATUR,MAHARASHTRA,WEST1,C
413531,LATUR,MAHARASHTRA,WEST1,C
413705,AHMEDNAGAR,MAHARASHTRA,WEST1,C
413709,AHMEDNAGAR,MAHARASHTRA,WEST1,C
413736,AHMEDNAGAR,MAHARASHTRA,WEST1,C
413802,KURKUMBH,MAHARASHTRA,WEST1,C
414001,AHMEDNAGAR,MAHARASHTRA,WEST1,C
414002,AHMEDNAGAR,MAHARASHTRA,WEST1,C
414003,AHMEDNAGAR,MAHARASHTRA,WEST1,C
414004,AHMEDNAGAR,MAHARASHTRA,WEST1,C
414005,AHMEDNAGAR,MAHARASHTRA,WEST1,C
414111,AHMEDNAGAR,MAHARASHTRA,WEST1,C
415001,SATARA,MAHARASHTRA,WEST1,C
415002,SATARA,MAHARASHTRA,WEST1,C
415003,SATARA,MAHARASHTRA,WEST1,C
415004,SATARA,MAHARASHTRA,WEST1,C
415109,SANGLI,MAHARASHTRA,WEST1,C
415110,SANGLI,MAHARASHTRA,WEST1,C
415311,SANGLI,MAHARASHTRA,WEST1,C
415409,SANGLI,MAHARASHTRA,WEST1,C
415605,CHIPLUN,MAHARASHTRA,WEST1,C
415612,RATNAGIRI,MAHARASHTRA,WEST1,C
415709,CHIPLUN,MAHARASHTRA,WEST1,C
415722,CHIPLUN,MAHARASHTRA,WEST1,C
416001,KOLHAPUR,MAHARASHTRA,WEST1,A
416002,KOLHAPUR,MAHARASHTRA,WEST1,A
416003,KOLHAPUR,MAHARASHTRA,WEST1,A
416004,KOLHAPUR,MAHARASHTRA,WEST1,A
416005,KOLHAPUR,MAHARASHTRA,WEST1,A
416006,KOLHAPUR,MAHARASHTRA,WEST1,A
416007,KOLHAPUR,MAHARASHTRA,WEST1,A
416008,KOLHAPUR,MAHARASHTRA,WEST1,A
416009,KOLHAPUR,MAHARASHTRA,WEST1,A
416010,KOLHAPUR,MAHARASHTRA,WEST1,A
416012,KOLHAPUR,MAHARASHTRA,WEST1,A
416101,SANGLI,MAHARASHTRA,WEST1,C
416103,SANGLI,MAHARASHTRA,WEST1,C
416109,KOLHAPUR,MAHARASHTRA,WEST1,A
416113,KOLHAPUR,MAHARASHTRA,WEST1,A
416114,KOLHAPUR,MAHARASHTRA,WEST1,A
416115,KOLHAPUR,MAHARASHTRA,WEST1,A
416119,KOLHAPUR,MAHARASHTRA,WEST1,A
416121,KOLHAPUR,MAHARASHTRA,WEST1,A
416122,KOLHAPUR,MAHARASHTRA,WEST1,A
416234,KOLHAPUR,MAHARASHTRA,WEST1,A
416301,SANGLI,MAHARASHTRA,WEST1,C
416308,SANGLI,MAHARASHTRA,WEST1,C
416309,SANGLI,MAHARASHTRA,WEST1,C
416310,SANGLI,MAHARASHTRA,WEST1,C
416312,SANGLI,MAHARASHTRA,WEST1,C
416406,SANGLI,MAHARASHTRA,WEST1,C
416410,SANGLI,MAHARASHTRA,WEST1,C
416415,SANGLI,MAHARASHTRA,WEST1,C
416416,SANGLI,MAHARASHTRA,WEST1,C
416417,SANGLI,MAHARASHTRA,WEST1,C
416436,SANGLI,MAHARASHTRA,WEST1,C
416510,KUDAL,MAHARASHTRA,WEST1,B
416520,KUDAL,MAHARASHTRA,WEST1,B
416602,KUDAL,MAHARASHTRA,WEST1,B
421001,AMBERNATH(E),MAHARASHTRA,WEST1,C
421002,AMBERNATH(E),MAHARASHTRA,WEST1,C
421003,AMBERNATH(E),MAHARASHTRA,WEST1,C
421004,AMBERNATH(E),MAHARASHTRA,WEST1,C
421005,AMBERNATH(E),MAHARASHTRA,WEST1,C
421201,DOMBIVALI,MAHARASHTRA,WEST1,C
421202,DOMBIVALI,MAHARASHTRA,WEST1,C
421203,DOMBIVALI,MAHARASHTRA,WEST1,C
421301,DOMBIVALI,MAHARASHTRA,WEST1,C
421302,BHIWANDI,MAHARASHTRA,WEST1,A
421501,AMBERNATH(E),MAHARASHTRA,WEST1,C
421502,AMBERNATH(E),MAHARASHTRA,WEST1,C
421503,AMBERNATH(E),MAHARASHTRA,WEST1,C
422001,NASIK,MAHARASHTRA,WEST1,C
422002,NASIK,MAHARASHTRA,WEST1,C
422003,NASIK,MAHARASHTRA,WEST1,C
422004,NASIK,MAHARASHTRA,WEST1,C
422005,NASIK,MAHARASHTRA,WEST1,C
422006,NASIK,MAHARASHTRA,WEST1,C
422007,NASIK,MAHARASHTRA,WEST1,C
422008,NASIK,MAHARASHTRA,WEST1,C
422009,NASIK,MAHARASHTRA,WEST1,C
422010,NASIK,MAHARASHTRA,WEST1,C
422011,NASIK,MAHARASHTRA,WEST1,C
422013,NASIK,MAHARASHTRA,WEST1,C
422101,NASIK,MAHARASHTRA,WEST1,C
422102,NASIK,MAHARASHTRA,WEST1,C
422105,NASIK,MAHARASHTRA,WEST1,C
422113,NASIK,MAHARASHTRA,WEST1,C
422203,NASIK,MAHARASHTRA,WEST1,C
422206,NASIK,MAHARASHTRA,WEST1,C
422207,NASIK,MAHARASHTRA,WEST1,C
422209,NASIK,MAHARASHTRA,WEST1,C
422401,NASIK,MAHARASHTRA,WEST1,C
422403,NASIK,MAHARASHTRA,WEST1,C
423107,AHMEDNAGAR,MAHARASHTRA,WEST1,C
423109,AHMEDNAGAR,MAHARASHTRA,WEST1,C
423601,AHMEDNAGAR,MAHARASHTRA,WEST1,C
424001,DHULE,MAHARASHTRA,WEST1,C
424002,DHULE,MAHARASHTRA,WEST1,C
424101,JALGAON,MAHARASHTRA,WEST1,C
424201,JALGAON,MAHARASHTRA,WEST1,C
425001,JALGAON,MAHARASHTRA,WEST1,C
425002,JALGAON,MAHARASHTRA,WEST1,C
425003,JALGAON,MAHARASHTRA,WEST1,C
425107,JALGAON,MAHARASHTRA,WEST1,C
425201,JALGAON,MAHARASHTRA,WEST1,C
425203,JALGAON,MAHARASHTRA,WEST1,C
425401,JALGAON,MAHARASHTRA,WEST1,C
431001,AURANGABAD,MAHARASHTRA,WEST1,B
431002,AURANGABAD,MAHARASHTRA,WEST1,B
431003,AURANGABAD,MAHARASHTRA,WEST1,B
431004,AURANGABAD,MAHARASHTRA,WEST1,B
431005,AURANGABAD,MAHARASHTRA,WEST1,B
431006,AURANGABAD,MAHARASHTRA,WEST1,B
431007,AURANGABAD,MAHARASHTRA,WEST1,B
431101,AURANGABAD,MAHARASHTRA,WEST1,B
431102,AURANGABAD,MAHARASHTRA,WEST1,B
431105,AURANGABAD,MAHARASHTRA,WEST1,B
431133,AURANGABAD,MAHARASHTRA,WEST1,B
431136,AURANGABAD,MAHARASHTRA,WEST1,B
431148,AURANGABAD,MAHARASHTRA,WEST1,B
431203,JALNA,MAHARASHTRA,WEST1,B
431210,AURANGABAD,MAHARASHTRA,WEST1,B
431401,PARBHANI,MAHARASHTRA,WEST1,C
431601,NANDED,MAHARASHTRA,WEST1,C
431602,NANDED,MAHARASHTRA,WEST1,C
431603,NANDED,MAHARASHTRA,WEST1,C
431604,NANDED,MAHARASHTRA,WEST1,C
431605,NANDED,MAHARASHTRA,WEST1,C
431606,NANDED,MAHARASHTRA,WEST1,C
440001,NAGPUR,MAHARASHTRA,WEST1,B
440002,NAGPUR,MAHARASHTRA,WEST1,B
440003,NAGPUR,MAHARASHTRA,WEST1,B
440004,NAGPUR,MAHARASHTRA,WEST1,B
440005,NAGPUR,MAHARASHTRA,WEST1,B
440006,NAGPUR,MAHARASHTRA,WEST1,B
440007,NAGPUR,MAHARASHTRA,WEST1,B
440008,NAGPUR,MAHARASHTRA,WEST1,B
440009,NAGPUR,MAHARASHTRA,WEST1,B
440010,NAGPUR,MAHARASHTRA,WEST1,B
440011,NAGPUR,MAHARASHTRA,WEST1,B
440012,NAGPUR,MAHARASHTRA,WEST1,B
440013,NAGPUR,MAHARASHTRA,WEST1,B
440014,NAGPUR,MAHARASHTRA,WEST1,B
440015,NAGPUR,MAHARASHTRA,WEST1,B
440016,NAGPUR,MAHARASHTRA,WEST1,B
440017,NAGPUR,MAHARASHTRA,WEST1,B
440018,NAGPUR,MAHARASHTRA,WEST1,B
440019,NAGPUR,MAHARASHTRA,WEST1,B
440020,NAGPUR,MAHARASHTRA,WEST1,B
440022,NAGPUR,MAHARASHTRA,WEST1,B
440023,NAGPUR,MAHARASHTRA,WEST1,B
440024,NAGPUR,MAHARASHTRA,WEST1,B
440025,NAGPUR,MAHARASHTRA,WEST1,B
440026,NAGPUR,MAHARASHTRA,WEST1,B
440027,NAGPUR,MAHARASHTRA,WEST1,B
440028,NAGPUR,MAHARASHTRA,WEST1,B
440029,NAGPUR,MAHARASHTRA,WEST1,B
440030,NAGPUR,MAHARASHTRA,WEST1,B
440032,NAGPUR,MAHARASHTRA,WEST1,B
440033,NAGPUR,MAHARASHTRA,WEST1,B
440034,NAGPUR,MAHARASHTRA,WEST1,B
441001,NAGPUR,MAHARASHTRA,WEST1,B
441102,NAGPUR,MAHARASHTRA,WEST1,B
441107,NAGPUR,MAHARASHTRA,WEST1,B
441108,BUTIBORI,MAHARASHTRA,WEST1,C
441110,NAGPUR,MAHARASHTRA,WEST1,B
441111,NAGPUR,MAHARASHTRA,WEST1,B
441113,NAGPUR,MAHARASHTRA,WEST1,B
441122,BUTIBORI,MAHARASHTRA,WEST1,C
441402,NAGPUR,MAHARASHTRA,WEST1,B
441501,NAGPUR,MAHARASHTRA,WEST1,B
441601,GONDIA,MAHARASHTRA,WEST1,C
441612,GONDIA,MAHARASHTRA,WEST1,C
441614,GONDIA,MAHARASHTRA,WEST1,C
442001,WARDHA,MAHARASHTRA,WEST1,C
442006,WARDHA,MAHARASHTRA,WEST1,C
442102,WARDHA,MAHARASHTRA,WEST1,C
442401,CHANDRAPUR,MAHARASHTRA,WEST1,C
442402,CHANDRAPUR,MAHARASHTRA,WEST1,C
442403,CHANDRAPUR,MAHARASHTRA,WEST1,C
442404,CHANDRAPUR,MAHARASHTRA,WEST1,C
442701,CHANDRAPUR,MAHARASHTRA,WEST1,C
442901,CHANDRAPUR,MAHARASHTRA,WEST1,C
442902,CHANDRAPUR,MAHARASHTRA,WEST1,C
442905,CHANDRAPUR,MAHARASHTRA,WEST1,C
442907,CHANDRAPUR,MAHARASHTRA,WEST1,C
444001,AKOLA,MAHARASHTRA,WEST1,C
444002,AKOLA,MAHARASHTRA,WEST1,C
444003,AKOLA,MAHARASHTRA,WEST1,C
444004,AKOLA,MAHARASHTRA,WEST1,C
444005,AKOLA,MAHARASHTRA,WEST1,C
444101,AKOLA,MAHARASHTRA,WEST1,C
444104,AKOLA,MAHARASHTRA,WEST1,C
444111,AKOLA,MAHARASHTRA,WEST1,C
444125,AKOLA,MAHARASHTRA,WEST1,C
444302,AKOLA,MAHARASHTRA,WEST1,C
444303,AKOLA,MAHARASHTRA,WEST1,C
444505,AKOLA,MAHARASHTRA,WEST1,C
444601,AMRAVATI,MAHARASHTRA,WEST1,C
444602,AMRAVATI,MAHARASHTRA,WEST1,C
444603,AMRAVATI,MAHARASHTRA,WEST1,C
444604,AMRAVATI,MAHARASHTRA,WEST1,C
444605,AMRAVATI,MAHARASHTRA,WEST1,C
444606,AMRAVATI,MAHARASHTRA,WEST1,C
444607,AMRAVATI,MAHARASHTRA,WEST1,C
444701,AMRAVATI,MAHARASHTRA,WEST1,C
444901,AMRAVATI,MAHARASHTRA,WEST1,C
445001,YAVATMAL,MAHARASHTRA,WEST1,C
450001,KHANDWA,MADHYA PRADESH,WEST2,C
450331,INDORE,MADHYA PRADESH,WEST2,C
451001,KHANDWA,MADHYA PRADESH,WEST2,C
452001,INDORE,MADHYA PRADESH,WEST2,A
452002,INDORE,MADHYA PRADESH,WEST2,A
452003,INDORE,MADHYA PRADESH,WEST2,A
452004,INDORE,MADHYA PRADESH,WEST2,A
452005,INDORE,MADHYA PRADESH,WEST2,A
452006,INDORE,MADHYA PRADESH,WEST2,A
452007,INDORE,MADHYA PRADESH,WEST2,A
452008,INDORE,MADHYA PRADESH,WEST2,A
452009,INDORE,MADHYA PRADESH,WEST2,A
452010,INDORE,MADHYA PRADESH,WEST2,A
452011,INDORE,MADHYA PRADESH,WEST2,A
452012,INDORE,MADHYA PRADESH,WEST2,A
452013,INDORE,MADHYA PRADESH,WEST2,A
452014,INDORE,MADHYA PRADESH,WEST2,A
452015,INDORE,MADHYA PRADESH,WEST2,A
452016,INDORE,MADHYA PRADESH,WEST2,A
452017,INDORE,MADHYA PRADESH,WEST2,A
452018,INDORE,MADHYA PRADESH,WEST2,A
453441,INDORE,MADHYA PRADESH,WEST2,B
453771,INDORE,MADHYA PRADESH,WEST2,A
454772,INDORE,MADHYA PRADESH,WEST2,B
454774,INDORE,MADHYA PRADESH,WEST2,B
